Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Month
459,21-03-2023,CUST459,Male,28,Clothing,4,300,1200,Mar
162,21-08-2023,CUST162,Male,39,Clothing,2,30,60,Aug
340,19-10-2023,CUST340,Female,36,Beaty,4,300,1200,Oct
287,20-02-2023,CUST287,Male,54,Clothing,4,25,100,Feb
249,20-10-2023,CUST249,Male,20,Clothing,1,50,50,Oct
976,10-10-2023,CUST976,M,48,Beauty,2,300,600,Oct
580,06-12-2023,CUST580,Female,31,Clothing,3,500,1500,Dec
255,08-04-2023,CUST255,Male,48,Clothing,1,30,30,Apr
973,22-03-2023,CUST973,Male,60,Clothing,1,50,50,Mar
2,27-02-2023,CUST002,Female,26,Clothing,2,500,1000,Feb
737,29-06-2023,CUST737,female,33,Clothing,1,50,50,Jun
208,04-10-2023,CUST208,Female,34,Electronics,4,50,200,Oct
630,15-08-2023,CUST630,Male,42,Clothing,2,,100,Aug
969,19-04-2023,CUST969,Female,40,Clothing,3,300,900,Apr
897,26-09-2023,CUST897,Female,64,Electronics,2,50,,Sep
893,21-04-2023,CUST893,Male,49,Electronics,1,50,50,Apr
265,11-12-2023,CUST265,Male,,Clothing,3,300,900,Dec
275,08-04-2023,CUST275,Male,43,Clothing,2,500,1000,Apr
71,14-07-2023,CUST071,Female,51,Beauty,4,25,100,Jul
641,23-11-2023,CUST641,Female,40,Electronics,1,300,300,Nov
445,22-01-2023,CUST445,Female,53,Electronics,1,300,300,Jan
879,26-12-2023,CUST879,Male,23,Clothing,1,30,30,Dec
99,17-12-2023,CUST099,Female,50,Electronics,4,300,1200,Dec
926,14-08-2023,CUST926,Male,22,Electronics,1,30,30,Aug
22,15-10-2023,CUST022,Male,18,Clothing,2,50,100,Oct
706,15-11-2023,CUST706,Male,51,Electronics,4,25,100,jan
415,27-01-2023,CUST415,Male,53,Clothing,2,,60,Jan
518,11-05-2023,CUST518,Female,40,Clothing,1,30,30,May
150,06-01-2023,CUST150,Female,58,Electronics,4,30,120,Jan
826,19-10-2023,CUST826,Female,46,Clothing,1,300,300,Oct
648,14-08-2023,CUST648,Male,,Beauty,4,300,1200,Aug
355,09-12-2023,CUST355,Female,55,Electronics,1,500,500,Dec
987,29-04-2023,CUST987,Female,30,Clothing,3,300,900,Apr
53,13-07-2023,CUST053,Male,34,Electronics,2,50,100,Jul
840,24-05-2023,CUST840,,62,Clothing,2,25,50,May
199,04-12-2023,  CUST199  ,Male,45,Beauty,3,500,1500,Dec
123,15-05-2023,CUST123,Female,40,Electronics,2,30,60,May
204,28-09-2023,CUST204,Male,39,Beauty,1,25,25,Sep
68,2023.08.19,CUST068,Male,25,Electronics,1,300,300,Feb
224,23-06-2023,CUST224,Female,25,Clothing,1,50,50,Jun
128,05-07-2023,  CUST128  ,Male,25,Beauty,1,500,500,Jul
656,04-10-2023,CUST656,Male,29,Beauty,3,30,90,Oct
839,24-06-2023,CUST839,Female,20,Electronics,4,300,,Jun
941,19-03-2023,CUST941,Female,57,Clothing,2,25,50,Mar
140,05-08-2023,CUST140,Male,38,Electronics,1,30,30,Aug
418,05-08-2023,CUST418,Female,,Electronics,2,500,1000,Aug
219,20-08-2023,CUST219,Female,53,Electronics,3,30,90,Aug
547,07-03-2023,CUST547,Male,63,Clothing,4,-10,2000,Mar
843,22-05-2023,CUST843,Male,21,Beauty,3,500,1500,May
158,27-02-2023,CUST158,Female,44,Electronics,2,300,600,Feb
95,24-11-2023,CUST095,Female,32,Clothing,2,30,60,Nov
256,18-02-2023,CUST256,Male,23,Clothing,2,500,1000,Feb
628,01-11-2023,CUST628,Female,19,Beauty,4,50,200,Nov
644,06-09-2023,CUST644,Male,23,Beauty,3,25,75,Sep
739,29-11-2023,CUST739,Male,36,Beauty,1,25,25,Nov
40,22-06-2023,CUST040,Male,45,Beauty,1,50,50,Jun
131,18-09-2023,CUST131,Female,21,Beauty,2,300,600,Sep
255,08-04-2023,CUST255,,48,Clothing,1,30,30,Apr
190,04-05-2023,CUST190,Female,60,,3,30,90,May
996,16-05-2023,CUST996,Male,62,Clothing,1,50,50,May
590,17-03-2023,CUST590,Male,36,,3,300,900,Mar
403,20-05-2023,CUST403,Male,32,Clothing,2,300,600,May
761,07-11-2023,CUST761,Female,33,Clothing,1,500,500,Nov
39,21-04-2023,CUST039,Male,23,Clothing,4,30,120,Apr
243,23-05-2023,CUST243,Female,47,Electronics,3,300,900,May
885,03-03-2023,CUST885,Female,52,Clothing,4,30,120,Mar
354,15-04-2023,CUST354,Female,49,Beauty,4,50,200,Apr
621,04-03-2023,CUST621,Female,40,Beauty,2,500,1000,Mar
651,27-05-2023,CUST651,Male,51,Clothing,3,50,150,May
535,06-12-2023,CUST535,Male,47,Beauty,3,30,,Dec
504,16-05-2023,CUST504,Female,38,Beauty,3,50,150,May
160,11-08-2023,CUST160,Female,43,Clothing,2,50,100,Aug
395,06-12-2023,CUST395,Male,50,Electronics,2,500,1000,Dec
883,09-05-2023,CUST883,Male,40,Electronics,1,500,,May
538,17-09-2023,CUST538,Male,18,Clothing,3,50,150,Sep
696,06-09-2023,CUST696,Female,50,Clothing,4,50,200,Sep
241,21-09-2023,CUST241,,23,Electronics,3,25,75,Sep
14,17-01-2023,CUST014,Male,64,Clothing,4,30,120,Jan
658,12-03-2023,CUST658,Male,59,Clothing,1,25,25,Mar
476,29-08-2023,CUST476,Female,27,Clothing,4,500,2000,Aug
949,02-08-2023,CUST949,FEMALE,41,Electronics,2,25,50,Aug
918,23-11-2023,CUST918,Female,42,Electronics,3,30,90,Nov
315,01-06-2023,CUST315,Male,47,Clothing,2,30,60,Jun
362,27-11-2023,CUST362,Male,50,Clothing,1,25,25,Nov
591,13-01-2023,CUST591,Male,53,Electronics,4,25,100,Jan
321,10-06-2023,CUST321,Female,26,Electronics,2,25,50,Jun
958,02-06-2023,CUST958,Male,62,Electronics,2,25,50,Jun
745,13-04-2023,CUST745,Male,54,Beauty,2,50,100,Apr
673,01-02-2023,CUST673,Female,43,Clothing,3,500,1500,Feb
565,13.01.2023,CUST565,Female,45,Beauty,2,30,60,Nov
356,21-05-2023,CUST356,Male,50,Electronics,3,500,1500,Jun
35,05-08-2023,CUST035,Female,58,Beauty,3,300,900,Aug
335,04-02-2023,CUST335,Female,47,Beauty,4,30,120,Feb
689,07-10-2023,CUST689,Male,57,Electronics,2,50,100,Oct
377,09-03-2023,CUST377,male,46,Clothing,4,50,200,Mar
185,27-02-2023,CUST185,Male,24,Clothing,1,25,25,Feb
824,05-05-2023,CUST824,Male,63,Clothing,4,30,120,May
424,23-11-2023,CUST424,Male,57,Beauty,4,300,1200,Nov
326,15-09-2023,CUST326,Female,-5,Clothing,3,25,75,Sep
188,03-05-2023,CUST188,Male,40,Clothing,3,25,75,May
285,15-08-2023,CUST285,Female,31,Electronics,1,25,25,Aug
392,08-12-2023,CUST392,Male,27,Clothing,2,300,600,Dec
900,21-02-2023,CUST900,Male,21,Clothing,2,30,60,Feb
258,04-12-2023,CUST258,Female,37,Clothing,1,50,50,Dec
166,02-04-2023,CUST166,Male,,Clothing,4,500,2000,Apr
348,03-12-2023,CUST348,FEMALE,35,Electronics,2,300,600,Dec
299,25-07-2023,CUST299,,61,Electronics,2,500,1000,Jul
536,05-03-2023,CUST536,Female,55,Beauty,4,30,120,Mar
230,23-04-2023,CUST230,Male,54,Beauty,1,25,25,Apr
860,09-01-2023,CUST860,Male,63,Clothing,4,50,200,Jan
828,09-12-2023,CUST828,,33,Electronics,4,300,1200,Dec
695,12-08-2023,CUST695,Female,22,Electronics,3,50,150,Aug
856,27-11-2023,CUST856,Male,54,Electronics,4,30,120,Nov
42,17-02-2023,CUST042,Male,22,Clothing,3,300,900,Feb
869,25-10-2023,CUST869,Male,37,Beauty,3,500,1500,Oct
749,03-05-2023,CUST749,Male,42,Beauty,1,30,30,May
975,30-03-2023,CUST975,Female,56,Clothing,4,50,200,Mar
863,24-04-2023,  CUST863  ,Female,30,Electronics,2,25,,Apr
588,26-04-2023,CUST588,Male,38,Electronics,2,30,60,Apr
544,23-12-2023,CUST544,Female,27,Electronics,1,25,25,Dec
447,06-07-2023,CUST447,Male,22,Beauty,4,500,2000,Jul
448,21-01-2023,CUST448,Female,54,,2,30,60,Jan
350,17-10-2023,CUST350,Male,25,Beauty,3,25,75,Oct
46,26-06-2023,CUST046,Female,20,Electronics,4,300,1200,Jun
985,30-05-2023,CUST985,Female,19,Electronics,2,25,50,May
552,13-12-2023,CUST552,Female,49,Electronics,3,25,75,Dec
109,24-11-2023,CUST109,Female,34,Electronics,4,500,2000,Oct
618,26-01-2023,CUST618,Female,27,Beauty,1,50,50,Jan
662,22-12-2023,CUST662,Male,48,Beauty,2,500,1000,Dec
30,29-10-2023,CUST030,Female,39,Beauty,3,300,900,Oct
182,15-06-2023,CUST182,Male,62,Beauty,4,30,120,Jun
622,22-08-2023,CUST622,Female,49,Beauty,3,25,75,Aug
420,23-01-2023,CUST420,Female,22,Clothing,4,500,2000,Jan
635,17-08-2023,CUST635,Female,,Electronics,3,300,900,Aug
502,02-04-2023,CUST502,Male,43,Electronics,3,50,150,Apr
105,25-07-2023,CUST105,Female,22,Electronics,1,500,500,Jul
61,09-04-2023,  CUST061  ,Male,21,Beauty,4,50,200,Apr
659,19-03-2023,CUST659,Female,39,Electronics,1,30,30,Mar
84,28-11-2023,CUST084,Female,38,Electronics,3,30,90,Nov
491,23-05-2023,CUST491,FEMALE,60,Electronics,3,300,900,May
316,22-04-2023,CUST316,Female,48,Clothing,2,25,50,Apr
451,16-12-2023,CUST451,Female,45,Electronics,1,30,30,Dec
382,26-05-2023,CUST382,Female,53,Clothing,2,500,1000,May
423,08-03-2023,CUST423,Female,27,Clothing,1,25,25,Mar
497,02-10-2023,CUST497,Male,41,Clothing,4,30,120,Oct
992,21-08-2023,CUST992,Female,57,Electronics,2,30,60,Aug
740,05-02-2023,CUST740,Female,25,Beauty,4,50,200,Feb
524,03-10-2023,CUST524,Male,46,Beauty,4,300,1200,Oct
446,07-06-2023,CUST446,Male,21,Electronics,1,50,50,Jun
664,28-12-2023,  CUST664  ,Female,44,Clothing,4,500,2000,Dec
1,24-11-2023,CUST001,Male,34,Beauty,3,50,150,Nov
780,22-02-2023,CUST780,Male,52,Electronics,2,25,50,Feb
222,26-04-2023,CUST222,Male,51,Clothing,4,30,120,Apr
627,14-10-2023,CUST627,Male,57,Clothing,1,50,50,Oct
458,14-11-2023,CUST458,Female,39,Electronics,4,25,100,Nov
489,23-05-2023,CUST489,Male,44,Electronics,1,30,30,May
89,01-10-2023,CUST089,Female,55,Electronics,4,500,2000,Oct
484,13-01-2023,CUST484,Female,19,Clothing,4,300,1200,Jan
461,25-03-2023,CUST461,Female,18,Beauty,2,500,1000,Mar
78,01-07-2023,CUST078,Female,47,Clothing,3,500,1500,Jul
269,01-02-2023,CUST269,,25,Clothing,4,500,2000,Feb
930,10-05-2023,CUST930,Male,54,Clothing,4,50,200,May
124,27-10-2023,CUST124,Male,33,Clothing,4,500,2000,Oct
298,20-04-2023,CUST298,Male,27,Beauty,4,300,1200,Apr
882,06-06-2023,CUST882,Female,64,Beaty,2,25,50,Jun
96,19-12-2023,CUST096,Female,44,Clothing,2,300,600,Dec
734,10-01-2023,CUST734,Female,27,Clothing,1,30,30,Jan
12,30-10-2023,CUST012,Male,,Beauty,3,25,75,Oct
115,26-11-2023,CUST115,,51,Clothing,3,500,1500,JUN
844,12-10-2023,CUST844,Male,35,Clothing,3,50,150,Oct
429,28-12-2023,CUST429,Male,64,Electronics,2,25,50,Dec
258,2023.08.19,CUST258,Female,37,Clothing,1,50,50,Dec
732,11-02-2023,CUST732,Male,61,Electronics,2,500,1000,Feb
950,07-11-2023,CUST950,Male,36,Clothing,3,300,900,Nov
765,09-06-2023,CUST765,Male,43,Clothing,4,50,200,Jun
353,14-05-2023,CUST353,Male,31,Electronics,1,500,500,
812,12-11-2023,CUST812,,19,Electronics,3,25,75,Nov
774,12-04-2023,CUST774,Female,40,Clothing,2,25,50,Apr
956,19-08-2023,CUST956,Male,30,Clothing,3,500,1500,Aug
691,23-04-2023,CUST691,Female,51,Clothing,3,30,90,Apr
923,26-05-2023,CUST923,Male,32,Beauty,3,300,900,May
791,05-12-2023,CUST791,Female,51,,1,25,25,Dec
532,19-06-2023,CUST532,Female,64,Clothing,4,30,120,Jun
868,06-12-2023,CUST868,Female,25,Electronics,1,300,300,Dec
170,02-06-2023,CUST170,Female,,Clothing,2,25,50,Jun
240,21-05-2023,CUST240,Female,23,Beauty,1,300,300,Feb
278,13-03-2023,CUST278,Female,37,Clothing,4,25,100,Mar
161,22-03-2023,CUST161,Male,64,Beauty,2,500,1000,july
74,22-11-2023,CUST074,Female,18,Beauty,4,500,2000,Nov
530,05-02-2023,CUST530,Female,18,Electronics,4,30,120,Feb
63,05-02-2023,CUST063,Male,57,Electronics,2,25,50,Feb
762,07-11-2023,CUST762,Female,24,Electronics,2,25,50,Nov
493,25-11-2023,CUST493,Male,41,Beauty,2,25,50,Nov
741,30-11-2023,CUST741,,48,Clothing,1,300,300,Nov
751,31-08-2023,CUST751,Female,42,Clothing,2,25,50,Aug
742,21-01-2023,CUST742,Female,38,Electronics,4,500,2000,Jan
831,15-01-2023,CUST831,Male,,Electronics,4,25,100,Jan
796,24-06-2023,CUST796,Male,43,Beauty,4,30,120,Jun
48,16-05-2023,CUST048,Male,,Electronics,3,300,900,May
763,28-02-2023,CUST763,Male,34,Clothing,2,25,50,Feb
592,24-01-2023,CUST592,Female,46,Beauty,-5,500,2000,Jan
808,01-04-2023,CUST808,Male,33,Beauty,4,500,2000,Apr
506,25-02-2023,CUST506,Male,34,Beauty,3,500,1500,Feb
653,20-05-2023,CUST653,Male,54,Clothing,3,25,75,May
193,13-02-2023,CUST193,Male,35,Beauty,3,500,1500,Feb
245,06-09-2023,CUST245,Male,47,Clothing,3,30,90,Sep
60,23-10-2023,CUST060,Male,30,Beauty,3,50,150,Oct
177,24-03-2023,CUST177,Male,,Beauty,2,50,100,Mar
450,18-04-2023,CUST450,Female,59,Beauty,2,-50,50,Apr
56,31-05-2023,CUST056,Female,26,Clothing,3,300,900,sept
920,22-02-2023,CUST920,Female,28,Beauty,3,25,75,Feb
642,22-05-2023,CUST642,Female,54,Clothing,4,25,100,May
